 DNS: es -> IP: 
 DNS: ko -> IP: 
 DNS: jv -> IP: 
 DNS: pt -> IP: 
 DNS: store.linefriends.com/collections/romy -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/tops -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/rj -> IP: 23.227.38.32
 DNS: developers.facebook.com/community/ -> IP: 31.13.68.1
 DNS: www.facebook.com/help/cookies -> IP: 157.240.217.35
 DNS: developers.facebook.com/support/faq/ -> IP: 31.13.68.1
 DNS: developers.facebook.com/m/sitemap/ -> IP: 31.13.68.1
 DNS: sparkar.facebook.com/blog/creating -> IP: 157.240.218.17
 DNS: www.youtube.com/channel/UC9HtPH9bBaUHueFdb5ygP5Q -> IP: 74.125.130.190
 DNS: www.facebook.com/careers -> IP: 157.240.217.35
 DNS: www.facebook.com/MetaforDevelopers -> IP: 157.240.217.35
 DNS: developers.facebook.com/support/bugs/ -> IP: 31.13.68.1
 DNS: sparkar.facebook.com/blog/introducing -> IP: 31.13.68.1
 DNS: store.linefriends.com/pages/8 -> IP: 23.227.38.32
 DNS: store.linefriends.com/pages/events -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/truz -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/som -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/snow -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/woopy -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/storage -> IP: 23.227.38.32
 DNS: store.linefriends.com/pages/rewards -> IP: 23.227.38.32
 DNS: store.linefriends.com/pages/about -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/toys -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/van -> IP: 23.227.38.32
 DNS: store.linefriends.com/policies/terms -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/tata -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/tech -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/wireless -> IP: 23.227.38.32
 DNS: www.instagram.com/linefriends -> IP: 31.13.68.174
 DNS: developers.facebook.com/blog/post/2023/06/28/meet -> IP: 31.13.68.1
 DNS: developers.facebook.com/blog/post/2023/06/27/allowing -> IP: 31.13.68.1
 DNS: www.facebook.com/linefriendsusa/ -> IP: 157.240.217.35
 DNS: developers.facebook.com/blog/post/2023/08/01/launching -> IP: 31.13.68.1
 DNS: www.facebook.com/policies -> IP: 157.240.217.35
 DNS: twitter.com/ -> IP: 104.244.42.1
 DNS: www.linefriends.com/ -> IP: 125.209.210.236
 DNS: buildnative.shop -> IP: 23.227.38.65
 DNS: shop.app -> IP: 23.227.38.33
 DNS: store.linefriends.com/pages/privacy -> IP: 23.227.38.32
 DNS: www.facebook.com/groups/fbdevelopers/ -> IP: 157.240.217.35
 DNS: store.linefriends.com/pages/terms -> IP: 23.227.38.32
 DNS: store.linefriends.com/collections/yochi -> IP: 23.227.38.32
 DNS: developers.facebook.com/support/ -> IP: 31.13.68.1
 DNS: www.facebook.com/ads/create -> IP: 157.240.217.35
 DNS: twitter.com/shopify -> IP: 104.244.42.1
 DNS: www.facebook.com/shopify -> IP: 157.240.217.35
 DNS: devdegree.ca -> IP: 23.227.38.74
 DNS: help.shopify.com/en/questions -> IP: 34.67.155.182
 DNS: www.instagram.com/shopify/ -> IP: 157.240.217.174
 DNS: www.shopify.com/fr -> IP: 185.146.173.20
 DNS: www.facebook.com/about/privacy -> IP: 157.240.217.35
 DNS: www.facebook.com/login/ -> IP: 157.240.217.35
 DNS: www.shopify.com/au -> IP: 185.146.173.20
 DNS: community.shopify.com/c/Shopify -> IP: 3.160.188.81
 DNS: burst.shopify.com -> IP: 185.146.173.20
 DNS: experts.shopify.com -> IP: 185.146.173.20
 DNS: www.shopify.com/dk -> IP: 185.146.173.20
 DNS: accounts.shopify.com/store -> IP: 185.146.173.20
 DNS: community.shopify.com/c/shopify -> IP: 3.160.188.81
 DNS: shopify.dev/api -> IP: 185.146.173.20
 DNS: shopify.dev -> IP: 185.146.173.20
 DNS: www.pinterest.com/shopify/ -> IP: 23.220.172.223
 DNS: about.facebook.com/ -> IP: 31.13.68.35
 DNS: www.shopify.com/br -> IP: 185.146.173.20
 DNS: www.shopify.com/mx -> IP: 185.146.173.20
 DNS: www.shopify.com/es -> IP: 185.146.173.20
 DNS: www.shopify.com/kr -> IP: 185.146.173.20
 DNS: www.shopify.com/ca -> IP: 185.146.173.20
 DNS: www.shopify.com/in -> IP: 185.146.173.20
 DNS: help.shopify.com/en/ -> IP: 34.67.155.182
 DNS: www.shopify.com/be -> IP: 185.146.173.20
 DNS: www.shopify.com/de -> IP: 185.146.173.20
 DNS: themes.shopify.com -> IP: 185.146.173.20
 DNS: apps.shopify.com -> IP: 185.146.173.20
 DNS: help.shopify.com -> IP: 34.67.155.182
 DNS: www.shopify.com -> IP: 185.146.173.20
 DNS: www.shopify.com/learn -> IP: 185.146.173.20
 DNS: news.shopify.com -> IP: 172.66.43.104
 DNS: developers.google.com/youtube/youtube -> IP: 74.125.130.101
 DNS: www.shopify.com/it -> IP: 185.146.173.20
 DNS: www.linkedin.com/company/shopify -> IP: 13.107.42.14
 DNS: www.shopify.com/hk -> IP: 185.146.173.20
 DNS: www.shopify.com/ie -> IP: 185.146.173.20
 DNS: www.shopify.com/vn -> IP: 185.146.173.20
 DNS: developers.google.com/youtube -> IP: 74.125.24.139
 DNS: www.shopify.com/za -> IP: 185.146.173.20
 DNS: www.youtube.com/user/shopify -> IP: 142.251.10.136
 DNS: www.apple.com -> IP: 23.220.172.239
 DNS: www.shopify.com/uk -> IP: 185.146.173.20
 DNS: www.shopify.com/no -> IP: 185.146.173.20
 DNS: www.shopify.com/commerce -> IP: 185.146.173.20
 DNS: events.shopify.com/buildblack -> IP: 54.84.134.174
 DNS: www.shopify.com/ng -> IP: 185.146.173.20
 DNS: apps.apple.com/us/app/apple -> IP: 23.220.172.25
 DNS: www.shopify.com/se -> IP: 185.146.173.20
 DNS: www.shopify.com/nz -> IP: 185.146.173.20
 DNS: www.shopify.com/jp -> IP: 185.146.173.20
 DNS: www.shopify.com/co -> IP: 185.146.173.20
 DNS: www.shopify.com/ph -> IP: 185.146.173.20
 DNS: www.shopify.com/id -> IP: 185.146.173.20
 DNS: www.shopify.com/tw -> IP: 185.146.173.20
 DNS: www.apple.com/legal/privacy/ -> IP: 23.220.172.239
 DNS: www.shopify.com/nl -> IP: 185.146.173.20
 DNS: linkpop.com/ -> IP: 185.146.173.20
 DNS: www.tiktok.com/ -> IP: 23.205.70.178
 DNS: developers.google.com/youtube/v3/getting -> IP: 74.125.24.139
 DNS: developers.google.com/youtube/reporting -> IP: 74.125.24.139
 DNS: www.apple.com/entertainment/ -> IP: 23.220.172.239
 DNS: www.shopifystatus.com/ -> IP: 185.146.173.20
 DNS: www.shopify.com/my -> IP: 185.146.173.20
 DNS: www.shopify.com/sg -> IP: 185.146.173.20
 DNS: www.apple.com/legal/warranty/ -> IP: 23.220.172.239
 DNS: getsupport.apple.com/ -> IP: 23.202.109.118
 DNS: www.apple.com/airpods/ -> IP: 23.220.172.239
 DNS: discussions.apple.com -> IP: 23.202.108.35
 DNS: twitter.com/AppleSupport -> IP: 104.244.42.129
 DNS: locate.apple.com/ -> IP: 17.137.160.156
 DNS: iforgot.apple.com/password/verify/appleid -> IP: 17.111.105.243
 DNS: www.apple.com/mac/ -> IP: 23.220.172.239
 DNS: investors.shopify.com/home/default.aspx -> IP: 162.159.130.11
 DNS: store.linefriends.com/products/bt21 -> IP: 23.227.38.32
 DNS: www.apple.com/legal/ -> IP: 23.220.172.239
 DNS: developers.google.com/youtube/v3/live/getting -> IP: 172.217.194.100
 DNS: www.apple.com/us/shop/goto/bag -> IP: 23.220.172.239
 DNS: www.apple.com/legal/sla/ -> IP: 23.220.172.239
 DNS: developers.google.com/youtube/iframe -> IP: 172.217.194.100
 DNS: www.apple.com/ipad/ -> IP: 23.220.172.239
 DNS: www.shopify.com/zh -> IP: 185.146.173.20
 DNS: www.apple.com/iphone/ -> IP: 23.220.172.239
 DNS: www.youtube.com/applesupport -> IP: 64.233.170.93
 DNS: www.apple.com/support/products/ -> IP: 23.220.172.239
 DNS: www.apple.com/retail/ -> IP: 23.220.172.239
 DNS: www.apple.com/legal/internet -> IP: 23.220.172.239
 DNS: www.apple.com/sitemap/ -> IP: 23.220.172.239
 DNS: www.youtube.com/watch -> IP: 64.233.170.93
 DNS: contactretail.apple.com/ -> IP: 17.137.152.32
 DNS: appleid.apple.com/us/ -> IP: 17.111.105.242
 DNS: www.apple.com/watch/ -> IP: 23.220.172.239
 DNS: www.apple.com/us/store -> IP: 23.220.172.239
 DNS: www.apple.com/shop/goto/help/sales -> IP: 23.220.172.239
 DNS: www.apple.com/shop/trade -> IP: 23.220.172.239
 DNS: books.apple.com/reading -> IP: 23.220.172.25
 DNS: www.apple.com/tv -> IP: 23.220.172.239
 DNS: www.icloud.com -> IP: 23.220.173.85
 DNS: support.apple.com/kb/HT211204 -> IP: 104.93.201.197
 DNS: support.apple.com/kb/HT209218 -> IP: 104.93.201.197
 DNS: fitness.apple.com/us/subscribe -> IP: 23.195.104.184
 DNS: music.apple.com -> IP: 23.220.172.25
 DNS: podcasts.apple.com -> IP: 23.220.172.25
 DNS: apps.apple.com/arcade -> IP: 23.220.172.25
 DNS: news.apple.com -> IP: 17.145.52.65
 DNS: wallet.apple.com/apple -> IP: 17.33.194.239
 DNS: www.apple.com/us/shop/goto/buy -> IP: 23.220.172.239
 DNS: offers.applemusic.apple/six -> IP: 17.253.118.202
 DNS: careers.linecorp.com/ko/jobs -> IP: 23.195.104.184
 DNS: goo.gl/maps/zccWjU2PuuZjFNsp7 -> IP: 64.233.170.101
 DNS: www.youtube.com/channel/UCkUmOIqo61cQyWveHq3ePdw -> IP: 142.250.4.190
 DNS: support.apple.com/ios/update -> IP: 104.93.201.197
 DNS: investor.apple.com/ -> IP: 162.159.130.11
 DNS: one.apple.com -> IP: 104.93.211.229
 DNS: card.apple.com/apply/application -> IP: 17.248.224.55
 DNS: www.goldmansachs.com/terms -> IP: 104.93.221.245
 DNS: www.twitter.com/ -> IP: 104.244.42.1
 DNS: music.apple.com/deeplink -> IP: 23.220.172.25
 DNS: supercell.com/en/games/brawlstars/ -> IP: 108.138.141.73
 DNS: www.youtube.com/about/copyright/ -> IP: 142.251.175.91
 DNS: www.linefriends.com/roy6 -> IP: 125.209.210.236
 DNS: www.youtube.com/channel/UCINr5W7cwW06ADtsszAToAw -> IP: 142.251.175.91
 DNS: goo.gl/w0lOVH -> IP: 74.125.24.138
 DNS: www.bt21.com/character -> IP: 125.209.229.121
 DNS: www.apple.com/compliance/ -> IP: 23.220.172.239
 DNS: developer.apple.com/softwarelicensing/ -> IP: 17.253.61.206
 DNS: www.youtube.com/creators/ -> IP: 142.251.175.91
 DNS: www.apple.com/privacy/government -> IP: 23.220.172.239
 DNS: www.filemaker.com/company/legal/trademark -> IP: 104.93.224.151
 DNS: discussions.apple.com/terms -> IP: 23.202.108.35
 DNS: www.apple.com/retail/geniusbar/ -> IP: 23.220.172.239
 DNS: www.apple.com/today/event/skills -> IP: 23.220.172.239
 DNS: www.apple.com/search -> IP: 23.220.172.239
 DNS: www.youtube.com/about/press/ -> IP: 142.251.175.91
 DNS: www.youtube.com/ads/ -> IP: 142.251.175.91
 DNS: sparkar.facebook.com/watch/ -> IP: 157.240.218.17
 DNS: www.apple.com/apple -> IP: 23.220.172.239
 DNS: www.apple.com/retail/instore -> IP: 23.220.172.239
 DNS: www.apple.com/retail/business/ -> IP: 23.220.172.239
 DNS: www.facebook.com/burstshopify/ -> IP: 157.240.218.35
 DNS: www.youtube.com/about/policies/ -> IP: 142.251.175.91
 DNS: www.apple.com/promo -> IP: 23.220.172.239
 DNS: support.apple.com/en -> IP: 104.93.201.197
 DNS: www.apple.com/services/ -> IP: 23.220.172.239
 DNS: www.apple.com/legal/sales -> IP: 23.220.172.239
 DNS: www.twitter.com/burstphotos -> IP: 104.244.42.193
 DNS: www.apple.com/shop/browse/financing -> IP: 23.220.172.239
 DNS: support.apple.com/HT205000 -> IP: 104.93.201.197
 DNS: www.apple.com/shop/buy -> IP: 23.220.172.239
 DNS: www.instagram.com/burstphotos -> IP: 157.240.217.174
 DNS: tv.apple.com/channel/tvs.sbd.4000 -> IP: 23.220.172.25
 DNS: community.shopify.com/c/english -> IP: 3.160.188.55
 DNS: one.apple.com/us -> IP: 104.93.211.229
 DNS: www.shopify.com/collabs/find -> IP: 185.146.173.20
 DNS: www.shopify.com/legal/privacy -> IP: 185.146.173.20
 DNS: www.shopify.com/tools -> IP: 185.146.173.20
 DNS: www.shopify.com/legal/terms -> IP: 185.146.173.20
 DNS: www.shopify.com/blog/14263381 -> IP: 185.146.173.20
 DNS: www.shopify.com/careers -> IP: 185.146.173.20
 DNS: academy.shopify.com/ -> IP: 13.227.254.93
 DNS: shopify.engineering/ -> IP: 185.146.173.20
 DNS: www.shopify.com/contact -> IP: 185.146.173.20
 DNS: es.shopify.com/ -> IP: 185.146.173.20
 DNS: www.shopify.ca/learn -> IP: 185.146.173.20
 DNS: help.shopify.com/en/manual/online -> IP: 34.67.155.182
 DNS: www.shopify.com/print -> IP: 185.146.173.20
 DNS: www.shopify.com/pricing -> IP: 185.146.173.20
 DNS: burst.shopify.com/legal/terms -> IP: 185.146.173.20
 DNS: www.shopify.com/affiliates -> IP: 185.146.173.20
 DNS: help.shopify.com/en/manual/your -> IP: 34.67.155.182
 DNS: www.shopify.com.br/burst -> IP: 185.146.173.20
 DNS: login.community.shopify.com/identity -> IP: 185.146.173.20
 DNS: help.shopify.com/questions -> IP: 34.67.155.182
 DNS: devdegree.ca/a/faq -> IP: 23.227.38.74
 DNS: www.apple.com/shop/shipping -> IP: 23.220.172.239
 DNS: www.shopify.com/starter -> IP: 185.146.173.20
 DNS: www.youtube.com/howyoutubeworks -> IP: 142.251.175.91
 DNS: changelog.shopify.com/ -> IP: 185.146.173.20
 DNS: www.youtube.com/about/ -> IP: 142.251.10.136
 DNS: events.devdegree.ca/ -> IP: 54.84.134.174
 DNS: news.shopify.com/summer -> IP: 172.66.43.104
 DNS: news.shopify.com/championing -> IP: 172.66.43.104
 DNS: www.shopify.cn -> IP: 61.243.158.136
 DNS: login.community.shopify.com/signup -> IP: 185.146.173.20
 DNS: news.shopify.com/important -> IP: 172.66.43.104
 DNS: images.apple.com/legal/sales -> IP: 23.220.172.239
 DNS: hcaptcha.com/privacy -> IP: 104.16.168.131
 DNS: news.shopify.com/a -> IP: 172.66.43.104
 DNS: it.shopify.com/ -> IP: 185.146.173.20
 DNS: developers.shopify.com/ -> IP: 185.146.173.20
 DNS: ecommerce.shopify.com/forums -> IP: 185.146.173.20
 DNS: exchangemarketplace.com -> IP: 185.146.173.20
 DNS: www.shopify.com.au/ -> IP: 185.146.173.20
 DNS: news.shopify.com/ -> IP: 172.66.43.104
 DNS: www.shopify.com/dropshipping -> IP: 185.146.173.20
 DNS: news.shopify.com/index -> IP: 172.66.43.104
 DNS: www.shopify.com/partners -> IP: 185.146.173.20
 DNS: news.shopify.com/optimistic -> IP: 172.66.43.104
 DNS: www.shopify.com//legal/privacy -> IP: 185.146.173.20
 DNS: www.shopify.com/tools/qr -> IP: 185.146.173.20
 DNS: www.shopify.com/oberlo -> IP: 185.146.173.20
 DNS: www.shopify.com/domains -> IP: 185.146.173.20
 DNS: news.shopify.com/enterprise -> IP: 172.66.43.104
 DNS: hardware.shopify.com -> IP: 23.227.38.74
 DNS: news.shopify.com/shopifys -> IP: 172.66.40.152
 DNS: news.shopify.com/time -> IP: 172.66.40.152
 DNS: help.shopify.com/api -> IP: 34.67.155.182
 DNS: www.shopify.com//blog/topics -> IP: 185.146.173.20
 DNS: fr.shopify.ca/ -> IP: 185.146.173.20
 DNS: news.shopify.com/shop -> IP: 172.66.43.104
 DNS: www.shopify.com//pos/features -> IP: 185.146.173.20
 DNS: www.shopify.com//affiliates -> IP: 185.146.173.20
 DNS: www.shopify.com/online/ecommerce -> IP: 185.146.173.20
 DNS: www.shopify.com/examples -> IP: 185.146.173.20
 DNS: pt.shopify.com/ -> IP: 185.146.173.20
 DNS: www.shopify.com//pos/software -> IP: 185.146.173.20
 DNS: www.shopify.com/tour/website -> IP: 185.146.173.20
 DNS: www.shopify.com/tour/ecommerce -> IP: 185.146.173.20
 DNS: www.shopify.com/tour -> IP: 185.146.173.20
 DNS: weibo.com/linefriendschina -> IP: 36.51.224.114
 DNS: hcaptcha.com/terms -> IP: 104.16.169.131
 DNS: community.shopify.com/c/errors/error404page.enableautocomplete -> IP: 3.160.188.81
 DNS: www.shopify.com//contact -> IP: 185.146.173.20
 DNS: www.shopify.com/website -> IP: 185.146.173.20
 DNS: www.shopify.com//legal/terms -> IP: 185.146.173.20
 DNS: www.shopify.com//tools -> IP: 185.146.173.20
 DNS: www.shopify.com/mobile -> IP: 185.146.173.20
 DNS: www.shopify.com//partners -> IP: 185.146.173.20
 DNS: www.shopify.com/tour/shopping -> IP: 185.146.173.20
 DNS: www.shopify.com/tools/logo -> IP: 185.146.173.20
 DNS: www.shopify.com.co/ -> IP: 185.146.173.20
 DNS: www.shopify.com.ph/ -> IP: 185.146.173.20
 DNS: www.shopify.com/online -> IP: 185.146.173.20
 DNS: www.shopify.co.id/ -> IP: 185.146.173.20
 DNS: fr.shopify.com/ -> IP: 185.146.173.20
 DNS: shopify.com/about -> IP: 23.227.38.33
 DNS: www.shopify.hk/ -> IP: 185.146.173.20
 DNS: www.shopify.co.uk/ -> IP: 185.146.173.20
 DNS: www.shopify.com.mx/ -> IP: 185.146.173.20
 DNS: news.shopify.com/shopify -> IP: 172.66.43.104
 DNS: www.shopify.com.sg/ -> IP: 185.146.173.20
 DNS: www.shopify.co.nz/ -> IP: 185.146.173.20
 DNS: www.shopify.com/about/environment -> IP: 185.146.173.20
 DNS: www.shopify.com/legal/cookies -> IP: 185.146.173.20
 DNS: www.shopify.com/press/leadership -> IP: 185.146.173.20
 DNS: www.shopify.com/covid19 -> IP: 185.146.173.20
 DNS: community.shopify.com/c/App -> IP: 3.160.188.81
 DNS: news.shopify.com/category/press -> IP: 172.66.43.104
 DNS: www.shopify.jp/ -> IP: 185.146.173.20
 DNS: www.shopify.my/ -> IP: 185.146.173.20
 DNS: www.shopify.ie/ -> IP: 185.146.173.20
 DNS: www.shopify.co.za/ -> IP: 185.146.173.20
 DNS: www.shopify.es/ -> IP: 185.146.173.20
 DNS: help.shop.app -> IP: 104.16.53.111
 DNS: www.shopify.com//pos -> IP: 185.146.173.20
 DNS: themes.shopify.com/themes -> IP: 185.146.173.20
 DNS: www.shopify.com/legal/api -> IP: 185.146.173.20
 DNS: twitter.com/shopifydevs -> IP: 104.244.42.1
 DNS: help.shopify.com/pt -> IP: 34.67.155.182
 DNS: www.shopify.com/plus -> IP: 185.146.173.20
 DNS: www.shopify.de/ -> IP: 185.146.173.20
 DNS: instagram.com/shopapp -> IP: 157.240.218.174
 DNS: ru.shopify.com/ -> IP: 185.146.173.20
 DNS: www.shopify.com/shop -> IP: 185.146.173.20
 DNS: www.shopify.com/partners/blog -> IP: 185.146.173.20
 DNS: www.shopify.in/ -> IP: 185.146.173.20
 DNS: help.shop.app/ -> IP: 104.16.51.111
 DNS: themes.shopify.com/themes/parallax -> IP: 185.146.173.20
 DNS: events.shopify.com/partners -> IP: 54.84.134.174
 DNS: themes.shopify.com/themes/boost -> IP: 185.146.173.20
 DNS: themes.shopify.com/themes/prestige -> IP: 185.146.173.20
 DNS: help.shopify.com/nl/questions -> IP: 34.67.155.182
 DNS: www.shopify.com/pos -> IP: 185.146.173.20
 DNS: www.shopify.com/blog/topics -> IP: 185.146.173.20
 DNS: www.shopify.com/pos/hardware -> IP: 185.146.173.20
 DNS: www.shopify.com/checkout -> IP: 185.146.173.20
 DNS: www.youtube.com/c/ShopifyBrasil -> IP: 74.125.200.91
 DNS: discord.gg/shopifydevs -> IP: 162.159.130.234
 DNS: help.shopify.com/nl -> IP: 34.67.155.182
 DNS: www.shopify.com/sitemap -> IP: 185.146.173.20
 DNS: www.shopify.com/pos/features -> IP: 185.146.173.20
 DNS: themes.shopify.com/themes/empire -> IP: 185.146.173.20
 DNS: www.xomarshmallow.com/ -> IP: 23.227.38.74
 DNS: www.youtube.com/c/shopifydevs -> IP: 172.253.118.93
 DNS: www.facebook.com/shopifyDE -> IP: 31.13.68.35
 DNS: help.shopify.com/es/questions -> IP: 34.67.155.182
 DNS: help.shopify.com/da/questions -> IP: 34.67.155.182
 DNS: www.youtube.com/c/ShopifyDeutsch -> IP: 142.251.10.136
 DNS: help.shopify.com/fr/questions -> IP: 34.67.155.182
 DNS: help.shopify.com/fr/ -> IP: 34.67.155.182
 DNS: help.shopify.com/it/ -> IP: 34.67.155.182
 DNS: investors.shopify.com/Governance/Committee -> IP: 162.159.130.11
 DNS: help.shopify.com/de/ -> IP: 34.67.155.182
 DNS: www.youtube.com/c/ShopifyJapan -> IP: 142.251.10.136
 DNS: www.shopify.com.ng/ -> IP: 185.146.173.20
 DNS: investors.shopify.com/financial -> IP: 162.159.130.11
 DNS: www.youtube.com/c/ShopifyItaliano -> IP: 142.251.10.136
 DNS: help.shopify.com/zh -> IP: 34.67.155.182
 DNS: unite.shopify.com/ -> IP: 185.146.173.20
 DNS: investors.shopify.com/Governance/Governance -> IP: 162.159.129.11
